"3,670,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,294 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/luxury-quality-fully-italian-branded-sea-v-2-559/,N/A
"2,500,000","Shams 4, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,262 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/sea-view-high-floor-vacant-on-transfer-2-338/,N/A
"3,500,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,838 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/great-investment-well-maintained-maids-roo-2-683/,N/A
"3,500,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,638 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/sea-view-beach-access-vacant-exclusive-2-066/,N/A
"2,400,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,294 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/best-price-fantastic-views-high-floor-view-2-359/,N/A
"1,900,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,169 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/3/13/furnished-near-the-beach-spacious-2-663/,N/A
"2,900,000","Shams 2, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,275 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/full-sea-view-highly-upgraded-interior-vac-2-418/,N/A
"1,800,000","Rimal 3, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,929 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/vacant-modified-mid-floor-2-655/,N/A
"2,500,000","Shams 1, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,274 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/marina-view-renovated-full-floor-available-2-478/,N/A
"3,000,000","Shams 1, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,376 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/full-sea-view-vacant-full-renovated-2-912/,N/A
"2,700,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,317 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/with-terrace-high-floor-modified-2-987/,N/A
"2,250,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,267 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/one-bedroom-full-marina-views-large-terrac-2-055/,N/A
"9,200,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,475 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/high-floor-furnished-stunning-sea-view-2-116/,N/A
"8,300,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,409 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/panoramic-sea-view-upgraded-one-of-one-2-522/,N/A
"2,600,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,391 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/15/rimal-4-upgraded-large-2-bedroom-vacant-2-746/,N/A
"3,900,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,925 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/2/26/furnished-apt-marina-view-high-floor-2-392/,N/A
"5,000,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,943 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/2/10/uorade-dubai-eye-ampsea-view-huge-terrace-2-036/,N/A
"1,800,000","Murjan 2, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,101 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/exclusive-motivated-seller-vacant-now-2-784/,N/A
"3,200,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,742 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/sea-view-vacant-fully-furnished-high-floor-2-919/,N/A
"4,250,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,704 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/available-now-full-sea-views-furnished-2-141/,N/A
"2,549,999","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,910 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/pool-view-low-floor-tenanted-2-591/,N/A
"4,200,000","Sadaf 2, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"3,114 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/partial-sea-view-vot-upgraded-huge-layout-2-204/,N/A
"4,600,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,673 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/vacant-soon-unfurnished-sea-view-2-543/,N/A
"2,595,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,241 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/vacant-view-today-upgraded-duplex-2-421/,N/A
"3,600,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,924 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/vacant-december-full-sea-view-unfurnished-2-805/,N/A
"3,700,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,894 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/full-sea-view-vacant-now-multiple-options-2-669/,N/A
"4,900,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,5 baths,"2,308 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/vacant-upgraded-private-beach-access-2-292/,N/A
"2,000,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,276 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/unfurnished-marina-view-rented-2-136/,N/A
"3,600,000","Rimal 6, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,813 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/26/full-sea-view-rented-3bedroom-rimal-2-271/,N/A
"4,000,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,4 baths,"2,827 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/26/high-floor-full-marina-view-4br-plus-maids-2-763/,N/A
"3,200,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,856 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/26/largest-layout-fully-furnished-with-balcon-2-411/,N/A
"8,000,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,161 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/17/exclusive-very-high-floor-furnished-rented-2-919/,N/A
"3,399,999","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,659 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/2bhk-maid-direct-beach-access-vot-2-604/,N/A
"11,900,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,924 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/serviced-3br-panoramic-sea-view-vot-2-028/,N/A
"2,375,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,374 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/vacant-on-transfer-sea-view-well-kept-2-787/,N/A
"3,200,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,855 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/26/biggest-layout-fully-furnished-marina-view-2-889/,N/A
"3,550,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,810 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/26/stunning-sea-views-biggest-1br-high-floor-2-884/,N/A
"2,800,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,474 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/26/sea-views-bahar-4-2-bedrooms-apartment-2-103/,N/A
"9,700,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,867 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/26/furnished-sea-and-dubai-ain-view-higher-fl-2-151/,N/A
"7,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,168 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/26/serviced-best-price-fully-furnished-2-117/,N/A
"3,250,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,474 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/sea-view-prime-location-2-bedrooms-2-827/,N/A
"2,200,000","Rimal 3, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,243 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/exclusive-vacant-luxurious-laundry-room-2-918/,N/A
"7,250,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,400 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/full-sea-view-high-floor-furnished-2-997/,N/A
"2,200,000","Rimal 3, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,243 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/3/exclusive-and-vacant-luxury-2-bhk-apt-sepa-2-263/,N/A
"2,300,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,317 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/vacant-high-floor-fantastic-sea-views-2-br-2-652/,N/A
"1,900,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,212 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/high-floor-marina-view-rented-sadaf-7-2-530/,N/A
"5,500,000","Rimal 6, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,814 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/sea-view-luxury-upgraded-best-layout-2-542/,N/A
"2,300,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,291 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/prime-location-palm-jumeirah-view-ready-to-2-612/,N/A
"18,500,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"3,223 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/11/above-40th-floor-i-amazing-view-i-prime-lo-2-849/,N/A
"3,200,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,915 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/brand-new-fully-furnished-private-beach-2-580/,N/A
"2,800,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,392 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/full-sea-view-middle-floor-rented-rimal-4-2-045/,N/A
"3,599,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,815 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/motivated-seller-marina-view-viewing-avail-2-521/,N/A
"2,250,000","Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,434 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/storage-room-large-layout-partially-upgrad-2-278/,N/A
"1,125,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,441 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/furnished-studio-ready-made-investment-2-908/,N/A
"2,050,000","Shams 2, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,289 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/25/upgrade-2-bed-marina-view-storage-room-2-471/,N/A
"40,000,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",5 beds,6 baths,"4,438 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/1/25/furnished-high-floor-and-full-sea-view-2-527/,N/A
"3,600,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,903 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/25/luxurious-upgraded-unit-prime-location-2-022/,N/A
"1,500,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,779 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/25/great-apartment-with-dubai-marina-view--2-610/,N/A
"4,980,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,6 baths,"3,136 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/24/pleasant-community-partial-marina-view-ren-2-744/,N/A
"3,950,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,511 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/1/25/ain-dubai-palm-view-furnished-phpp-2-311/,N/A
"12,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,927 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/1/25/luxurious-lifestyle-stunning-sea-view-2-125/,N/A
"2,450,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,374 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/vacant-on-transfer-sea-view-well-kept-2-876/,N/A
"2,749,999","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,623 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/25/luxury-furnished-apart-vacant-panoramic-vi-2-246/,N/A
"1,850,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,170 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/spacious-i-1-bedroom-marina-view-vacant-2-722/,N/A
"7,200,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,410 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/vacant-sea-view-01-series-brand-new-beauti-2-509/,N/A
"2,200,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,294 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/community-view-vacant-huge-layout-2-262/,N/A
"2,500,000","Murjan 2, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,108 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2023/10/9/full-sea-view-spacious-1br-exclusive-unit-2-493/,N/A
"4,300,000","Sadaf 4, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,987 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/18/marina-view-vacant-high-floor-2-740/,N/A
"4,300,000","Sadaf 4, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,987 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/18/marina-view-vacant-high-floor-2-740/,N/A
"14,000,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,959 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/most-wanted-luxury-living-corner-unit-high-2-180/,N/A
"2,650,000","Shams 2, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,991 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/3-bedrooms-1936-sqft-mid-floor-2-118/,N/A
