"3,000,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,903 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/mid-floor-vacant-biggest-layout-2-268/,N/A
"9,200,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,868 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/best-3-br-easy-viewing-vacant-luxury-desig-2-700/,N/A
"14,000,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,924 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/21/luxurious-sea-view-and-private-beach-acces-2-279/,N/A
"2,300,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,393 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/fully-furnished-vacant-december-high-floor-2-618/,N/A
"4,200,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,711 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/marina-views-premium-furnishing-investment-2-731/,N/A
"1,500,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,761 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/hot-deal-vacant-spacious-layout-2-563/,N/A
"5,799,999","Rimal 1, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"4,191 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/duplex-vacant-best-deal-spacious-2-129/,N/A
"15,000,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",5 beds,5 baths,"5,908 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/duplex-penthouse-upgraded-5900sqft-15m-2-908/,N/A
"2,300,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,393 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/high-floor-fully-furnished-marina-view-2-432/,N/A
"2,500,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,267 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/5/prime-location-elegant-style-best-price-2-893/,N/A
"7,590,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,166 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/vacant-sold-furnished-full-sea-view-2-241/,N/A
"2,600,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,276 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/fully-upgraded-marina-views-vacant-2-425/,N/A
"15,000,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,555 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/18/fully-furnished-sea-view-upgraded-high-flo-2-198/,N/A
"8,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,473 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/17/sea-view-furnished-high-floor-2-514/,N/A
"4,200,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"3,880 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/1/villa-style-living-in-the-heart-of-the-hap-2-159/,N/A
"2,300,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,106 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/upgraded-high-floor-negotiable-vacant-2-988/,N/A
"11,000,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,923 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/8/vacant-serviced-3-bedroommaid-with-full-se-2-813/,N/A
"5,300,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,4 baths,"1,894 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/palm-and-ain-view-furnished-luxury-2-926/,N/A
"4,500,000","Sadaf 2, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,758 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/6/marina-view-upgraded-high-floor-vot-2-888/,N/A
"3,450,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,929 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/exclusive-mid-floor-furnished-vot-2-490/,N/A
"4,500,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,418 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/full-sea-view-high-floor-spacious-2-422/,N/A
"2,690,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,276 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/fully-renovated-marina-views-vacant-2-862/,N/A
"2,795,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,474 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/17/sea-view-bright-and-spacious-layout-2-bedr-2-649/,N/A
"3,495,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,995 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/16/mesmerizing-unit-vacant-exclusive-best-uni-2-159/,N/A
"4,000,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,294 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/17/high-end-luxury-upgraded-furnished-apartme-2-938/,N/A
"3,350,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,894 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/17/vacant-on-transfer-i-spacious-unit-i-stunn-2-198/,N/A
"3,500,000","Rimal 3, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,470 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/sea-view-high-floor-spacious-apartment-2-539/,N/A
"2,650,000","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,267 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/vot-vacant-beach-residence-luxury-renovate-2-925/,N/A
"9,300,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,868 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/upgraded-beach-access-furnished-3br-sea-vi-2-797/,N/A
"5,950,000","Rimal 1, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,4 baths,"4,191 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/huge-duplex-rare-to-market-terrace-2-995/,N/A
"3,270,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,925 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/premium-asset-elegant-3-bedroom-high-floor-2-555/,N/A
"3,100,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,742 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/partial-sea-view-1br-balcony-vacant-soon-2-728/,N/A
"3,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,696 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/high-floor-fully-furnished-s1a-type-2-377/,N/A
"3,500,000","Sadaf 1, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,896 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/upgraded-partial-sea-view-vacant-now-2-759/,N/A
"2,350,000","Rimal 1, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,400 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/16/marina-views-high-floor-rented-2-787/,N/A
"13,999,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,334 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/16/10-percent-roi-beach-access-private-pool-2-395/,N/A
"12,499,988","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,923 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/15/vacant-stunning-sea-views-maids-room-2-406/,N/A
"4,550,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,5 baths,"2,300 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/15/10-years-golden-visa-fully-furnished-ready-2-983/,N/A
"1,125,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,440 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/15/hot-property-high-yields-great-location-2-039/,N/A
"2,999,999","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,672 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/19/luxury-3bhk-huge-layout-rented-high-roi-be-2-550/,N/A
"3,800,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,470 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/3/full-sea-view-very-spacious-vacant-2-130/,N/A
"4,750,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,148 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/2/marina-view-contemporary-fully-furnished-2-014/,N/A
"2,350,000","Rimal 1, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,388 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/marina-view-motivated-seller-spacious-room-2-607/,N/A
"3,100,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,838 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/upgraded-fully-furnished-ready-to-move-2-447/,N/A
"3,550,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,704 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/very-high-floor-6-roi-serviced-2-104/,N/A
"4,800,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,926 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/14/panoramic-sea-dubai-eye-view-most-wanted-2-234/,N/A
"3,550,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,704 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/very-high-floor-6-roi-serviced-2-104/,N/A
"4,800,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,926 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/14/panoramic-sea-dubai-eye-view-most-wanted-2-234/,N/A
"2,700,000","Murjan 5, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/fully-upgraded-and-furnished-marina-view-v-2-731/,N/A
"14,000,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"3,047 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/12/360-bluewaters-l-sea-and-palm-view-beach-a-2-075/,N/A
"11,000,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,938 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/3/15/panoramic-sea-view-modern-living-exclusive-2-586/,N/A
"3,400,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,170 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/14/upgraded-vacant-unit-on-the-doorsteps-of-t-2-158/,N/A
"9,700,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,597 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/13/prime-location-exquisite-apt-with-sea-view-2-343/,N/A
"2,899,988","Bahar 4, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,450 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/14/luxurious-unit-with-amazing-sea-view-beach-2-923/,N/A
"7,950,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,475 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/14/spacious-fully-furnished-stunning-view-2-481/,N/A
"2,050,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,170 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/14/vot-upgraded-fully-furnished-2-259/,N/A
"3,400,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,455 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/1/spacious-well-maintained-vacant-on-transfe-2-262/,N/A
"3,100,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,915 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/3/14/sea-amp-marina-view-on-high-floor-i-vacant-2-197/,N/A
"9,699,999","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,598 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/13/palm-view-private-pool-10-percent-roi-2-068/,N/A
"11,900,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,865 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/full-sea-view-high-floor-05-series-3-br-2-215/,N/A
"2,450,000","Shams 4, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,263 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/13/vacant-sea-view-high-floor-furnished-2-840/,N/A
"4,799,999","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,926 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/12/full-sea-view-vot-high-floor-2-583/,N/A
"16,500,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"3,223 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/30/corner-unit-with-private-pool-palm-view-2-763/,N/A
"3,000,000","Murjan 5, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,882 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/13/sea-view-vacant-soon-great-layout-2-586/,N/A
"3,270,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,2 baths,"1,925 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/13/marina-view-spacious-high-floor-2-683/,N/A
"4,500,000","Murjan 6, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"2,118 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/13/shell-core-loft-apartment-sea-view-2-004/,N/A
"4,300,000","Sadaf 4, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,986 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/13/fully-upgraded-luxurious-maids-room-vacant-2-472/,N/A
"1,695,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,156 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/unique-and-renovated-1-bed-study-low-floor-2-913/,N/A
"1,350,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,759 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/22/modern-studio-spacious-pool-views-2-382/,N/A
"6,500,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,410 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/full-sea-view-furnished-vacant-privet-beac-2-480/,N/A
"6,500,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,410 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/full-sea-view-furnished-vacant-privet-beac-2-480/,N/A
"2,800,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,903 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/3bed-partial-seaview-vacant-on-transfer-2-504/,N/A
"5,200,000","Sadaf 1, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,934 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/full-marina-view-duplex-exclusive-2-188/,N/A
"3,350,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,925 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/marina-view-3-bed-maids-large-layout-2-180/,N/A
