"3,750,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,784 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/exquisite-4br-maids-room-high-floor-full-m-2-931/,N/A
"4,500,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,5 baths,"2,418 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/2/sea-view-high-floor-unit--2-556/,N/A
"8,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,4 baths,"1,816 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/9/marina-view-vacant-fully-furnished-2-065/,N/A
"6,680,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,167 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/31/vacant-facing-jbr-video-tour-2-936/,N/A
"6,680,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,167 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/31/vacant-facing-jbr-video-tour-2-936/,N/A
"4,575,000","Sadaf 1, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"2,219 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/5/duplex-vot-high-floor-video-tour-2-829/,N/A
"7,500,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,5 baths,"2,305 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/19/spacious-3-bed-plus-maids-vacant-furnished-2-516/,N/A
"2,700,000","Sadaf 8, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,908 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/13/great-location-large-layout-fabulous-poten-2-629/,N/A
"4,300,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,149 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/hot-deal-vot-motivated-seller-marina-views-2-155/,N/A
"2,300,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,466 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/5/fully-furnished-1-br-apt-luxury-living-2-623/,N/A
"1,850,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,058 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/28/spacious-and-upgraded-prime-location-vacan-2-202/,N/A
"3,150,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,912 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2023/8/30/genuine-resale-spacious-unit-handover-in-n-2-915/,N/A
"1,800,000","Rimal 3, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,929 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/6/19/spacious-fully-furnished-vacant-sea-view-2-402/,N/A
"3,500,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,5 baths,"2,672 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/10/-biggest-layout-specious-3br-maid-huge-ter-2-953/,N/A
"2,850,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,921 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/6/mid-floor-special-unit-vacant-on-transfer-2-579/,N/A
"1,550,000","Murjan 2, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,719 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/spacious-studio-marina-sea-view-furnished--2-619/,N/A
"2,574,400","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,375 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/29/amazing-sea-view-high-floor-motivated-sell-2-986/,N/A
"15,900,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"3,218 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/2/stunning-sea-dubai-eye-palm-views-ready-2-594/,N/A
"3,700,000","Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,422 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/19/marina-view-prime-location-stunning-2bhk-m-2-452/,N/A
"6,000,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,714 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/1/specious-4br-maid-high-floor-full-sea-view-2-803/,N/A
"2,790,000","Rimal 4, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,296 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/20/luxury-full-sea-view-investors-deal-2-503/,N/A
"3,350,000","Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,175 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/8/vacant-large-fully-sea-view-3-bhk-maidroom-2-395/,N/A
"3,500,000","Murjan 6, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,882 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/24/fully-furnished-with-sea-view-i-vacant-2-850/,N/A
"12,000,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,924 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/27/stunning-view-vacant-maid-room-high-floor-2-827/,N/A
"1,430,000","Murjan 2, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",Studio,1 bath,713 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/2/beach-front-sea-view-stylish-furnishing-2-818/,N/A
"2,860,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,838 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/15/marina-amp-partial-sea-views-3br-huge-layo-2-872/,N/A
"8,800,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,599 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/20/ultra-luxury-furnished-full-palm-view-priv-2-515/,N/A
"6,100,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,715 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/2/exquisite-4br-sea-and-ain-view-fully-furni-2-339/,N/A
"1,850,000","Murjan 2, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,101 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/21/full-seamarina-view-spacious-1br-exclusive-2-524/,N/A
"5,000,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,149 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/5/high-floor-furnished-beach-access-ready-to-2-177/,N/A
"11,850,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,865 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/18/high-floor-best-sea-view-possible-serviced-2-515/,N/A
"25,500,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",5 beds,5 baths,"6,100 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/22/5bd-full-floor-penthouse-luxurious-propert-2-270/,N/A
"4,500,000","Murjan 5, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,882 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/impeccable-condition-furnished-upgraded-2-489/,N/A
"2,300,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,422 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/7/2-bedrooms-marina-view-best-location-2-059/,N/A
"5,799,000","Sadaf 2, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"3,575 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/5/open-water-views-ll-vacant-ll-furnished-2-241/,N/A
"5,150,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,788 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/3/genuine-resale-private-pool-sea-view-exclu-2-016/,N/A
"2,700,000","Murjan 5, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/26/2br-fully-upgraded-marina-view-2-509/,N/A
"2,400,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,296 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/fully-upgraded-spacious-layout-2-bedroom--2-755/,N/A
"2,700,000","Sadaf 4, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,797 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/exclusive-3br-maid-elegant-apartment-2-621/,N/A
"8,790,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,868 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/vacant-upgraded-sea-views-furnished-2-801/,N/A
"5,300,000","Rimal 2, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,894 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/11/luxury-apartment-fully-upgraded-sea-views-2-701/,N/A
"1,500,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,779 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/6/1-bed-marina-view-high-floor-vacant-by-oct-2-691/,N/A
"16,000,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"3,218 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/5/high-floor-furnished-apartment-04-unit-2-184/,N/A
"7,000,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,164 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/serviced-cheapest-available-furnished-vaca-2-138/,N/A
"2,300,000","Sadaf 1, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/marina-views-all-rooms-2-beds-utility-2-596/,N/A
"4,600,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,672 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/19/amazing-view-spacious-vot-2-parking-2-106/,N/A
"4,500,000","Murjan 6, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"2,118 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/5/high-floor-sea-view-negotiable-2-603/,N/A
"4,000,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,838 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/7/fully-upgraded-vacant-spacious-2-920/,N/A
"2,900,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,921 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/24/vot-marina-and-sea-view-jbr-maids-room-2-856/,N/A
"3,450,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,855 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/12/iconic-emaar-build-vot-furnished-2-740/,N/A
"3,450,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,636 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/21/amazing-2br-sea-view-vacant-i-balcony-2-368/,N/A
"3,990,000","Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,749 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/3/full-palm-view-vacant-on-transfer-fully-fu-2-227/,N/A
"2,300,000","Shams 2, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,289 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/30/marina-sea-views-fully-furnished-ready-to--2-862/,N/A
"3,650,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,700 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/22/keys-with-me-serviced-desired-layout-2-110/,N/A
"2,250,000","Murjan 6, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/fully-furnished-marina-view-2-master-bedro-2-024/,N/A
"3,750,000","Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,294 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/17/fully-upgraded-luxuries-brand-new-furnitur-2-115/,N/A
"3,188,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,915 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/30/unfurnished-vacant-high-floor-2-789/,N/A
"2,700,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,838 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/30/large-layout-motivated-seller-marina-view-2-825/,N/A
"3,250,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,623 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/29/upgraded-1-bed-unit-l-multiple-options-l-h-2-955/,N/A
"4,400,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,149 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/27/marina-view-furnished-2br-balcony-vacant-n-2-384/,N/A
"15,500,000","One JBR, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,616 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/30/exclusive-luxurious-layout-waterfront-livi-2-200/,N/A
"9,174,400","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,940 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/30/iconic-building-luxury-lifestyle-high-floo-2-026/,N/A
"14,500,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/5/private-beach-access-luxury-3br-sea-view-2-745/,N/A
"3,300,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,673 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2023/8/16/comfortable-amp-luxurious-living-in-the-ma-2-428/,N/A
"12,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,923 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/22/best-deal-palm-view-high-floor-full-sea-vi-2-119/,N/A
"12,500,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"1,923 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/21/high-floor-full-sea-view-s3a-type-vacant-2-708/,N/A
"8,995,000","One JBR, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,4 baths,"2,219 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/4/15/corner-unit-massive-size-full-dubai-ain-vi-2-077/,N/A
"2,975,000","Sadaf 4, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,987 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/vacant-price-to-sell-renovated-furnished-2-523/,N/A
"3,300,000","Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,923 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/vacant-2-parkings-maids-sea-and-marina-vie-2-563/,N/A
"2,400,000","Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,432 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/2/28/renovated-prime-location-spacious-2-733/,N/A
"3,100,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,704 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/3/29/marina-views-furnished-high-floor-2-853/,N/A
"3,400,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,412 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/best-sea-view-2br-i-top-floor-i-vacant-on--2-591/,N/A
"2,350,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,312 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/partial-sea-2-bed-vacant-2-bedroom-2-444/,N/A
"2,300,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,342 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/spacious-layout-sea-view-vacant-on-transfe-2-322/,N/A
"2,790,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,623 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/vacant-furnished-marina-views-2-544/,N/A
"2,785,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,316 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/vacant-upgraded-sea-view-storage-room-2-487/,N/A
"3,900,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,921 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/29/fully-upgraded-full-marina-views-exclusive-2-458/,N/A
"1,900,000","Bahar 6, Bahar, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,779 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/23/fully-furnished-high-floor-great-views-2-409/,N/A
"3,300,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,827 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/5/28/spacious-apt-w-unique-terrace-sea-and-mari-2-868/,N/A
"4,700,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,2 baths,"1,669 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/9/sea-view-fully-furnished-with-maids-room-2-662/,N/A
"4,300,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,673 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/10/2-br-fully-furnished-sea-view-2-057/,N/A
"5,850,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,406 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/exclusive-fully-luxury-upgraded-private-be-2-690/,N/A
"3,945,000","Murjan 3, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"2,672 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/20/vacant-on-transfer-largest-layout-prime-lo-2-654/,N/A
"2,750,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,623 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/28/fully-furnished-luxurious-best-price--2-609/,N/A
"4,699,999","Shams 4, Shams, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"3,140 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/28/upgraded-furnished-high-end-design-vacant-2-794/,N/A
"3,200,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,915 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/7/28/jbr-walk-view-prime-location-spacious-2-378/,N/A
"3,200,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,629 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/serviced-marina-view-private-beach-high-fl-2-042/,N/A
"3,300,000","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,809 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/marina-skyline-sea-view-1br-high-floor-2-405/,N/A
"5,300,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"2,406 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/exlcusive-large-layout-vacant-upon-transfe-2-739/,N/A
"5,200,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,1 bath,"1,116 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/3/28/residential-10-roi-five-specialist-phpp-2-633/,N/A
"8,499,888","Jumeirah Gate Tower 2, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,473 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/full-seaain-dubai-view-s2e-serviced-2-587/,N/A
"8,300,000","La Vie, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,409 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/full-sea-view-fully-furnished-vacant-2-054/,N/A
"3,500,000","Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,882 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/sea-view-mid-floor-fully-upgraded-2-503/,N/A
"13,500,000","FIVE Luxe, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"2,396 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/motivated-sea-view-vacant-exclusive-2-737/,N/A
"4,700,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,3 baths,"2,406 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/8/28/largest-layout-vacant-on-transfer-must-vie-2-238/,N/A
"3,900,000","Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,742 sqft,https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/13/open-view-luxury-amenities-furnished-2-767/,N/A
"3,500,000","Al Fattan Marine Tower, Al Fattan Marine Towers, Jumeirah Beach Residence (JBR), Dubai, UAE",2 beds,3 baths,"1,653 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/12/fully-upgraded-spacious-sea-views-2-060/,N/A
"3,700,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",3 beds,4 baths,"1,922 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/17/waterfront-location-large-layout-vacant-on-2-078/,N/A
"2,200,000","Murjan 1, Murjan, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,106 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/13/stunning-location-great-investment-low-flo-2-967/,N/A
"5,000,000","Rimal 6, Rimal, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,4 baths,"1,813 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/for-sale-4-bedroom-amazing-full-sea-view-v-2-185/,N/A
"9,500,000","Al Bateen Towers, The Walk, Jumeirah Beach Residence (JBR), Dubai, UAE",4 beds,5 baths,"2,945 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/vacant-panoramic-sea-view-luxurious-2-397/,N/A
"1,875,000","Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai, UAE",1 bed,2 baths,"1,170 sqft",https://dubai.dubizzle.com/property-for-sale/residential/apartment/2024/9/27/furnished-upgraded-largest-size-vot-2-870/,N/A
